Date,P30:credit/compress,P30:credit/mild,P30:credit/severe,P30:interest_rate/bear_steepen,P30:interest_rate/bull_flatten,P30:liquidity/stress,P90:credit/compress,P90:credit/mild,P90:credit/severe,P90:interest_rate/bear_steepen,P90:interest_rate/bull_flatten,P90:liquidity/stress
2016-05-19,0.101195,0.070463,0.027411,0.032037,0.117276,0.035851,0.273899,0.196843,0.080000,0.093066,0.312181,0.103744
2016-05-20,0.103890,0.068545,0.027411,0.032207,0.116519,0.036106,0.280411,0.191862,0.080000,0.093543,0.310409,0.104455
2016-05-23,0.104681,0.068003,0.027411,0.030576,0.124208,0.033681,0.282315,0.190451,0.080000,0.088953,0.328257,0.097677
2016-05-24,0.109662,0.064792,0.027411,0.031354,0.120421,0.034831,0.294227,0.182055,0.080000,0.091143,0.319506,0.100896
2016-05-25,0.113391,0.062595,0.027411,0.032137,0.116832,0.036000,0.303058,0.176275,0.080000,0.093345,0.311141,0.104160
2016-05-26,0.114368,0.062045,0.027411,0.032927,0.113421,0.037190,0.305360,0.174826,0.080000,0.095563,0.303129,0.107472
2016-05-27,0.114892,0.061755,0.027411,0.032427,0.115554,0.036437,0.306593,0.174059,0.080000,0.094161,0.308147,0.105376
2016-05-31,0.120245,0.058951,0.027411,0.033928,0.109372,0.038713,0.319097,0.166632,0.080000,0.098369,0.293538,0.111700
2016-06-01,0.119165,0.059494,0.027411,0.032162,0.116721,0.036038,0.316586,0.168074,0.080000,0.093415,0.310882,0.104264
2016-06-02,0.120044,0.059051,0.027411,0.031117,0.121548,0.034480,0.318631,0.166898,0.080000,0.090478,0.322118,0.099915
2016-06-03,0.112988,0.062825,0.027411,0.031910,0.117850,0.035660,0.302107,0.176881,0.080000,0.092707,0.313522,0.103212
2016-06-06,0.118995,0.059581,0.027411,0.032068,0.117140,0.035897,0.316191,0.168303,0.080000,0.093151,0.311861,0.103871
2016-06-07,0.124969,0.056698,0.027411,0.032885,0.113597,0.037127,0.330007,0.160631,0.080000,0.095445,0.303544,0.107296
2016-06-08,0.129984,0.054504,0.027411,0.032396,0.115689,0.036390,0.341462,0.154762,0.080000,0.094075,0.308463,0.105246
2016-06-09,0.128806,0.055002,0.027411,0.031287,0.120736,0.034732,0.338782,0.156098,0.080000,0.090956,0.320237,0.100620
2016-06-10,0.119773,0.059187,0.027411,0.031438,0.120025,0.034956,0.318001,0.167259,0.080000,0.091380,0.318586,0.101246
2016-06-13,0.114575,0.061930,0.027411,0.030362,0.125294,0.033365,0.305848,0.174522,0.080000,0.088349,0.330753,0.096793
2016-06-14,0.106605,0.066722,0.027411,0.029882,0.127797,0.032661,0.286934,0.187109,0.080000,0.086994,0.336482,0.094819
2016-06-15,0.105533,0.067429,0.027411,0.031871,0.118024,0.035603,0.284364,0.188954,0.080000,0.092599,0.313928,0.103051
2016-06-16,0.099090,0.072043,0.027411,0.029569,0.129484,0.032205,0.268786,0.200931,0.080000,0.086109,0.340324,0.093536
2016-06-17,0.105249,0.067620,0.027411,0.032800,0.113953,0.036999,0.283681,0.189451,0.080000,0.095208,0.304384,0.106941
2016-06-20,0.118066,0.060058,0.027411,0.033563,0.110813,0.038156,0.314024,0.169571,0.080000,0.097347,0.296962,0.110156
2016-06-21,0.120711,0.058720,0.027411,0.035072,0.105081,0.040474,0.320179,0.166018,0.080000,0.101570,0.283276,0.116573
2016-06-22,0.125180,0.056602,0.027411,0.034484,0.107244,0.039566,0.330491,0.160375,0.080000,0.099926,0.288461,0.114063
2016-06-23,0.136696,0.051847,0.027411,0.036042,0.101699,0.041982,0.356584,0.147616,0.080000,0.104276,0.275120,0.120732
2016-06-24,0.100479,0.070991,0.027411,0.034014,0.109034,0.038845,0.272164,0.198212,0.080000,0.098612,0.292734,0.112068
2016-06-27,0.087707,0.082096,0.027411,0.028978,0.132788,0.031348,0.240717,0.226622,0.080000,0.084440,0.347808,0.091126
2016-06-29,0.102498,0.069521,0.027411,0.031014,0.122046,0.034328,0.277054,0.194399,0.080000,0.090187,0.323270,0.099488
2016-06-30,0.104839,0.067896,0.027411,0.033097,0.112711,0.037448,0.282696,0.190171,0.080000,0.096041,0.301453,0.108190
2016-07-01,0.110873,0.064061,0.027411,0.030516,0.124514,0.033591,0.297102,0.180133,0.080000,0.088782,0.328960,0.097427
2016-07-05,0.110102,0.064524,0.027411,0.026970,0.145399,0.028480,0.295273,0.181351,0.080000,0.078749,0.375847,0.083030
2016-07-06,0.113473,0.062548,0.027411,0.026556,0.148308,0.027897,0.303251,0.176153,0.080000,0.077570,0.382200,0.081377
2016-07-07,0.121591,0.058289,0.027411,0.027873,0.139446,0.029760,0.322217,0.164872,0.080000,0.081310,0.362715,0.086651
2016-07-08,0.133888,0.052923,0.027411,0.024745,0.162493,0.025387,0.350286,0.150514,0.080000,0.072413,0.412558,0.074245
2016-07-11,0.152508,0.046601,0.027411,0.025501,0.156251,0.026428,0.391294,0.133390,0.080000,0.074569,0.399326,0.077207
2016-07-12,0.176059,0.040693,0.027411,0.029784,0.128320,0.032518,0.440644,0.117179,0.080000,0.086717,0.337675,0.094417
2016-07-13,0.167281,0.042681,0.027411,0.027549,0.141527,0.029299,0.422576,0.122655,0.080000,0.080391,0.367327,0.085347
2016-07-14,0.184652,0.038948,0.027411,0.030819,0.123001,0.034039,0.457964,0.112353,0.080000,0.089637,0.325477,0.098679
2016-07-15,0.189913,0.037966,0.027411,0.033718,0.110194,0.038393,0.468387,0.109628,0.080000,0.097783,0.295492,0.110814
2016-07-18,0.188185,0.038282,0.027411,0.035348,0.104098,0.040900,0.464978,0.110506,0.080000,0.102339,0.280913,0.117751
2016-07-19,0.190915,0.037786,0.027411,0.031893,0.117927,0.035635,0.470358,0.109127,0.080000,0.092659,0.313702,0.103140
2016-07-20,0.194711,0.037121,0.027411,0.032078,0.117094,0.035912,0.477778,0.107280,0.080000,0.093180,0.311754,0.103914
2016-07-21,0.193472,0.037335,0.027411,0.032955,0.113304,0.037232,0.475364,0.107874,0.080000,0.095641,0.302853,0.107590
2016-07-22,0.198860,0.036426,0.027411,0.032403,0.115659,0.036400,0.485808,0.105347,0.080000,0.094093,0.308394,0.105274
2016-07-25,0.202396,0.035859,0.027411,0.032568,0.114947,0.036648,0.492586,0.103766,0.080000,0.094555,0.306721,0.105964
2016-07-26,0.192585,0.037490,0.027411,0.030070,0.126803,0.032937,0.473631,0.108305,0.080000,0.087526,0.334212,0.095592
2016-07-27,0.183478,0.039176,0.027411,0.028385,0.136284,0.030492,0.455618,0.112984,0.080000,0.082760,0.355664,0.088716
2016-07-28,0.177108,0.040470,0.027411,0.029212,0.131464,0.031685,0.442778,0.116563,0.080000,0.085100,0.344815,0.092076
2016-07-29,0.168121,0.042481,0.027411,0.028800,0.133818,0.031091,0.424320,0.122106,0.080000,0.083936,0.350128,0.090402
2016-08-02,0.159055,0.044765,0.027411,0.035387,0.103959,0.040962,0.405294,0.128372,0.080000,0.102449,0.280577,0.117920
2016-08-03,0.156554,0.045446,0.027411,0.035549,0.103389,0.041214,0.399972,0.130236,0.080000,0.102902,0.279205,0.118615
2016-08-04,0.160881,0.044282,0.027411,0.034952,0.105515,0.040288,0.409159,0.127050,0.080000,0.101234,0.284320,0.116059
2016-08-05,0.180531,0.039762,0.027411,0.035129,0.104878,0.040561,0.449702,0.114607,0.080000,0.101727,0.282790,0.116814
2016-08-08,0.189950,0.037959,0.027411,0.033817,0.109804,0.038544,0.468460,0.109610,0.080000,0.098060,0.294565,0.111233
2016-08-09,0.193658,0.037302,0.027411,0.033275,0.111978,0.037718,0.475726,0.107785,0.080000,0.096541,0.299721,0.108941
2016-08-10,0.194552,0.037148,0.027411,0.031370,0.120345,0.034855,0.477469,0.107356,0.080000,0.091189,0.319329,0.100963
2016-08-11,0.203159,0.035740,0.027411,0.031531,0.119589,0.035095,0.494042,0.103433,0.080000,0.091642,0.317574,0.101633
2016-08-12,0.199286,0.036357,0.027411,0.031023,0.122004,0.034340,0.486628,0.105153,0.080000,0.090212,0.323173,0.099524
2016-08-15,0.211870,0.034443,0.027411,0.033275,0.111977,0.037718,0.510453,0.099811,0.080000,0.096541,0.299719,0.108941
2016-08-16,0.220306,0.033295,0.027411,0.032030,0.117310,0.035840,0.526007,0.096595,0.080000,0.093044,0.312260,0.103712
2016-08-17,0.220938,0.033213,0.027411,0.032899,0.113538,0.037148,0.527157,0.096365,0.080000,0.095485,0.303405,0.107355
2016-08-18,0.218302,0.033559,0.027411,0.033057,0.112879,0.037387,0.522342,0.097335,0.080000,0.095927,0.301850,0.108019
2016-08-19,0.230289,0.032056,0.027411,0.033216,0.112219,0.037629,0.543981,0.093119,0.080000,0.096375,0.300292,0.108692
2016-08-22,0.221046,0.033199,0.027411,0.031297,0.120689,0.034747,0.527354,0.096326,0.080000,0.090984,0.320127,0.100661
2016-08-23,0.227518,0.032388,0.027411,0.032831,0.113823,0.037046,0.539039,0.094051,0.080000,0.095295,0.304077,0.107070
2016-08-24,0.226735,0.032483,0.027411,0.032289,0.116161,0.036228,0.537635,0.094318,0.080000,0.093772,0.309570,0.104795
2016-08-25,0.228389,0.032283,0.027411,0.032452,0.115445,0.036474,0.540595,0.093755,0.080000,0.094232,0.307891,0.105481
2016-08-26,0.241345,0.030817,0.027411,0.031225,0.121031,0.034640,0.563351,0.089631,0.080000,0.090782,0.320920,0.100363
2016-08-30,0.234063,0.031619,0.027411,0.030892,0.122643,0.034146,0.550655,0.091888,0.080000,0.089843,0.324649,0.098981
2016-08-31,0.224975,0.032700,0.027411,0.031740,0.118626,0.035406,0.534470,0.094928,0.080000,0.092228,0.315331,0.102501
2016-09-01,0.221426,0.033150,0.027411,0.032591,0.114844,0.036684,0.528045,0.096189,0.080000,0.094622,0.306480,0.106064
2016-09-02,0.222522,0.033009,0.027411,0.033443,0.111295,0.037974,0.530036,0.095795,0.080000,0.097012,0.298104,0.109650
2016-09-06,0.215022,0.034002,0.027411,0.034358,0.107720,0.039371,0.516305,0.098577,0.080000,0.099572,0.289600,0.113525
2016-09-07,0.215003,0.034005,0.027411,0.033746,0.110087,0.038435,0.516268,0.098585,0.080000,0.097859,0.295237,0.110929
2016-09-08,0.220313,0.033294,0.027411,0.036228,0.101074,0.042273,0.526019,0.096593,0.080000,0.104795,0.273606,0.121534
2016-09-09,0.208659,0.034907,0.027411,0.040692,0.088093,0.049417,0.504446,0.101108,0.080000,0.117175,0.241681,0.141045
2016-09-12,0.193551,0.037321,0.027411,0.041754,0.085478,0.051162,0.475517,0.107836,0.080000,0.120105,0.235139,0.145767
2016-09-13,0.187565,0.038397,0.027411,0.045917,0.076570,0.058160,0.463752,0.110824,0.080000,0.131523,0.212571,0.164530
2016-09-14,0.181590,0.039549,0.027411,0.046058,0.076301,0.058402,0.451833,0.114017,0.080000,0.131908,0.211881,0.165173
2016-09-15,0.180281,0.039813,0.027411,0.050722,0.068350,0.066550,0.449198,0.114747,0.080000,0.144578,0.191354,0.186657
2016-09-16,0.178306,0.040219,0.027411,0.046314,0.075816,0.058841,0.445207,0.115870,0.080000,0.132607,0.210640,0.166341
2016-09-19,0.181390,0.039589,0.027411,0.044322,0.079754,0.055449,0.451431,0.114128,0.080000,0.127161,0.220688,0.157295
2016-09-20,0.180768,0.039714,0.027411,0.043412,0.081694,0.053918,0.450179,0.114474,0.080000,0.124663,0.225607,0.153189
2016-09-21,0.180860,0.039696,0.027411,0.040552,0.088449,0.049188,0.450364,0.114423,0.080000,0.116789,0.242569,0.140426
2016-09-22,0.191903,0.037610,0.027411,0.037883,0.095840,0.044886,0.472296,0.108639,0.080000,0.109399,0.260843,0.128705
2016-09-23,0.189733,0.037999,0.027411,0.038904,0.092873,0.046519,0.468033,0.109719,0.080000,0.112230,0.253543,0.133164
2016-09-26,0.181164,0.039635,0.027411,0.037178,0.098004,0.043767,0.450977,0.114253,0.080000,0.107438,0.266138,0.125638
2016-09-27,0.175773,0.040754,0.027411,0.035533,0.103447,0.041188,0.440062,0.117348,0.080000,0.102856,0.279344,0.118545
2016-09-28,0.177285,0.040433,0.027411,0.036525,0.100095,0.042738,0.443137,0.116460,0.080000,0.105621,0.271231,0.122813
2016-09-29,0.179401,0.039993,0.027411,0.037543,0.096872,0.044345,0.447424,0.115244,0.080000,0.108453,0.263373,0.127223
2016-09-30,0.186251,0.038643,0.027411,0.037656,0.096526,0.044525,0.461145,0.111508,0.080000,0.108768,0.262524,0.127716
2016-10-03,0.190795,0.037807,0.027411,0.037767,0.096189,0.044702,0.470123,0.109187,0.080000,0.109077,0.261699,0.128200
2016-10-05,0.205295,0.035410,0.027411,0.041931,0.085058,0.051454,0.498100,0.102514,0.080000,0.120592,0.234086,0.146555
2016-10-06,0.209284,0.034815,0.027411,0.044227,0.079954,0.055288,0.505619,0.100852,0.080000,0.126899,0.221195,0.156863
2016-10-07,0.210131,0.034692,0.027411,0.045489,0.077399,0.057430,0.507206,0.100508,0.080000,0.130354,0.214690,0.162584
2016-10-11,0.210793,0.034597,0.027411,0.045691,0.077006,0.057774,0.508445,0.100241,0.080000,0.130905,0.213686,0.163500
2016-10-12,0.208912,0.034870,0.027411,0.048284,0.072288,0.062251,0.504922,0.101004,0.080000,0.137969,0.201564,0.175369
2016-10-13,0.201991,0.035923,0.027411,0.045940,0.076526,0.058200,0.491813,0.103944,0.080000,0.131585,0.212459,0.164634
2016-10-14,0.211238,0.034533,0.027411,0.054078,0.063585,0.072603,0.509275,0.100063,0.080000,0.153618,0.178883,0.202379
2016-10-17,0.203132,0.035744,0.027411,0.054263,0.063341,0.072943,0.493989,0.103445,0.080000,0.154116,0.178241,0.203255
2016-10-18,0.207782,0.035036,0.027411,0.050036,0.069413,0.065333,0.502797,0.101470,0.080000,0.142723,0.194118,0.183472
2016-10-19,0.214023,0.034140,0.027411,0.053016,0.065018,0.070672,0.514456,0.098964,0.080000,0.150766,0.182647,0.197385
2016-10-20,0.215258,0.033970,0.027411,0.048944,0.071176,0.063408,0.516740,0.098486,0.080000,0.139764,0.198691,0.178417
2016-10-21,0.213447,0.034221,0.027411,0.046418,0.075622,0.059020,0.513386,0.099189,0.080000,0.132890,0.210142,0.166815
2016-10-24,0.213144,0.034263,0.027411,0.050654,0.068454,0.066428,0.512824,0.099307,0.080000,0.144393,0.191626,0.186340
2016-10-25,0.211356,0.034516,0.027411,0.047971,0.072826,0.061706,0.509495,0.100015,0.080000,0.137120,0.202952,0.173931
2016-10-26,0.202024,0.035918,0.027411,0.050962,0.067985,0.066978,0.491875,0.103930,0.080000,0.145227,0.190404,0.187775
2016-10-27,0.198413,0.036500,0.027411,0.059326,0.057342,0.082386,0.484947,0.105551,0.080000,0.167627,0.162351,0.227354
2016-10-28,0.189389,0.038061,0.027411,0.063016,0.053646,0.089493,0.467356,0.109892,0.080000,0.177385,0.152459,0.245169
2016-10-31,0.176301,0.040642,0.027411,0.059590,0.057060,0.082889,0.441137,0.117036,0.080000,0.168329,0.161599,0.228624
2016-11-01,0.164996,0.043237,0.027411,0.063697,0.053016,0.090825,0.417808,0.124183,0.080000,0.179177,0.150766,0.248476
2016-11-02,0.156669,0.045415,0.027411,0.064018,0.052724,0.091456,0.400216,0.130150,0.080000,0.180022,0.149980,0.250041
2016-11-03,0.153723,0.046247,0.027411,0.066444,0.050620,0.096266,0.393910,0.132425,0.080000,0.186382,0.144304,0.261888
2016-11-04,0.150703,0.047139,0.027411,0.062607,0.054032,0.088696,0.387397,0.134855,0.080000,0.176308,0.153494,0.243186
2016-11-07,0.161697,0.044070,0.027411,0.067141,0.050048,0.097662,0.410881,0.126469,0.080000,0.188202,0.142754,0.265304
2016-11-09,0.171080,0.041793,0.027411,0.117422,0.027854,0.217950,0.430443,0.120212,0.080000,0.312522,0.081257,0.521696
2016-11-10,0.170991,0.041813,0.027411,0.146689,0.022379,0.311688,0.430258,0.120268,0.080000,0.378671,0.065647,0.673897
2016-11-14,0.161783,0.044048,0.027411,0.147348,0.022283,0.314100,0.411063,0.126408,0.080000,0.380110,0.065371,0.677312
2016-11-15,0.172263,0.041525,0.027411,0.137546,0.023819,0.279788,0.432878,0.119474,0.080000,0.358483,0.069767,0.626423
2016-11-16,0.171253,0.041754,0.027411,0.143176,0.022909,0.299097,0.430799,0.120104,0.080000,0.370964,0.067164,0.655671
2016-11-17,0.175131,0.040893,0.027411,0.160255,0.020571,0.365017,0.438753,0.117730,0.080000,0.407836,0.060452,0.743973
2016-11-18,0.172070,0.041569,0.027411,0.172706,0.019181,0.415196,0.432479,0.119595,0.080000,0.433786,0.056447,0.800000
2016-11-21,0.174288,0.041077,0.027411,0.161485,0.020423,0.370289,0.437029,0.118237,0.080000,0.410433,0.060027,0.750297
2016-11-22,0.175009,0.040920,0.027411,0.156325,0.021060,0.348699,0.438502,0.117804,0.080000,0.399482,0.061858,0.723723
2016-11-23,0.178635,0.040151,0.027411,0.156883,0.020989,0.350970,0.445875,0.115680,0.080000,0.400673,0.061654,0.726602
2016-11-25,0.177260,0.040438,0.027411,0.159508,0.020662,0.361853,0.443086,0.116475,0.080000,0.406253,0.060714,0.740126
2016-11-28,0.174954,0.040931,0.027411,0.142761,0.022973,0.297639,0.438391,0.117836,0.080000,0.370050,0.067348,0.653518
2016-11-29,0.172163,0.041548,0.027411,0.143110,0.022919,0.298865,0.432672,0.119537,0.080000,0.370819,0.067193,0.655329
2016-11-30,0.172051,0.041573,0.027411,0.174210,0.019028,0.415196,0.432441,0.119606,0.080000,0.436871,0.056005,0.800000
2016-12-01,0.176000,0.040706,0.027411,0.213908,0.015824,0.415196,0.440524,0.117214,0.080000,0.514241,0.046724,0.800000
2016-12-02,0.173698,0.041206,0.027411,0.196501,0.017055,0.415196,0.435823,0.118594,0.080000,0.481252,0.050296,0.800000
2016-12-05,0.175655,0.040780,0.027411,0.173624,0.019087,0.415196,0.439820,0.117419,0.080000,0.435669,0.056176,0.800000
2016-12-06,0.181269,0.039614,0.027411,0.180032,0.018461,0.415196,0.451187,0.114195,0.080000,0.448697,0.054367,0.800000
2016-12-07,0.184327,0.039011,0.027411,0.159802,0.020626,0.363097,0.457315,0.112527,0.080000,0.406878,0.060610,0.741644
2016-12-08,0.187807,0.038352,0.027411,0.186981,0.017835,0.415196,0.464230,0.110700,0.080000,0.462594,0.052555,0.800000
2016-12-09,0.192020,0.037589,0.027411,0.219372,0.015482,0.415196,0.472526,0.108581,0.080000,0.524300,0.045729,0.800000
2016-12-13,0.199033,0.036398,0.027411,0.205612,0.016382,0.415196,0.486141,0.105268,0.080000,0.498699,0.048345,0.800000
2016-12-14,0.205038,0.035450,0.027411,0.174640,0.018985,0.415196,0.497611,0.102624,0.080000,0.437749,0.055880,0.800000
2016-12-15,0.198170,0.036540,0.027411,0.203388,0.016540,0.415196,0.484479,0.105662,0.080000,0.494477,0.048804,0.800000
2016-12-16,0.195783,0.036938,0.027411,0.209716,0.016100,0.415196,0.479860,0.106772,0.080000,0.506428,0.047526,0.800000
2016-12-19,0.192910,0.037433,0.027411,0.192236,0.017394,0.415196,0.474265,0.108147,0.080000,0.472948,0.051278,0.800000
2016-12-20,0.195756,0.036943,0.027411,0.206192,0.016341,0.415196,0.479808,0.106785,0.080000,0.499797,0.048227,0.800000
2016-12-21,0.194620,0.037136,0.027411,0.220500,0.015413,0.415196,0.477602,0.107323,0.080000,0.526360,0.045530,0.800000
2016-12-22,0.194097,0.037226,0.027411,0.209387,0.016122,0.415196,0.476583,0.107573,0.080000,0.505813,0.047590,0.800000
2016-12-27,0.197004,0.036733,0.027411,0.176724,0.018778,0.415196,0.482227,0.106201,0.080000,0.441996,0.055284,0.800000
2016-12-28,0.193026,0.037412,0.027411,0.152014,0.021628,0.331656,0.474492,0.108090,0.080000,0.390230,0.063490,0.701461
2016-12-29,0.189788,0.037988,0.027411,0.162556,0.020297,0.374953,0.468142,0.109691,0.080000,0.412691,0.059662,0.755805
2016-12-30,0.184098,0.039056,0.027411,0.150787,0.021796,0.326955,0.456857,0.112650,0.080000,0.387580,0.063972,0.695118
2017-01-03,0.188596,0.038206,0.027411,0.140091,0.023397,0.288391,0.465791,0.110295,0.080000,0.364145,0.068563,0.639650
2017-01-04,0.193433,0.037341,0.027411,0.135007,0.024256,0.271402,0.475288,0.107893,0.080000,0.352801,0.071017,0.613221
2017-01-05,0.188476,0.038228,0.027411,0.125733,0.026017,0.242272,0.465553,0.110357,0.080000,0.331761,0.076038,0.564950
2017-01-06,0.193425,0.037343,0.027411,0.125634,0.026038,0.241972,0.475273,0.107897,0.080000,0.331533,0.076097,0.564432
2017-01-09,0.187164,0.038472,0.027411,0.113437,0.028840,0.206818,0.462958,0.111032,0.080000,0.303167,0.084048,0.500979
2017-01-10,0.187065,0.038490,0.027411,0.121297,0.026964,0.229095,0.462761,0.111083,0.080000,0.321536,0.078730,0.541855
2017-01-11,0.184257,0.039025,0.027411,0.117133,0.027923,0.217131,0.457174,0.112565,0.080000,0.311847,0.081452,0.520193
2017-01-12,0.182065,0.039455,0.027411,0.117133,0.027923,0.217131,0.452787,0.113755,0.080000,0.311847,0.081452,0.520193
2017-01-13,0.185236,0.038836,0.027411,0.121122,0.027003,0.228584,0.459127,0.112043,0.080000,0.321131,0.078840,0.540944
2017-01-17,0.180944,0.039679,0.027411,0.109438,0.029907,0.195966,0.450534,0.114376,0.080000,0.293694,0.087065,0.480215
2017-01-18,0.179992,0.039872,0.027411,0.121077,0.027013,0.228453,0.448616,0.114910,0.080000,0.321026,0.078869,0.540710
2017-01-19,0.182885,0.039292,0.027411,0.133772,0.024475,0.267389,0.454431,0.113306,0.080000,0.350024,0.071643,0.606793
2017-01-20,0.180497,0.039769,0.027411,0.164300,0.020094,0.382689,0.449634,0.114626,0.080000,0.416353,0.059080,0.764760
2017-01-23,0.175569,0.040798,0.027411,0.147117,0.022317,0.313250,0.439645,0.117470,0.080000,0.379604,0.065468,0.676112
2017-01-24,0.181919,0.039484,0.027411,0.151395,0.021712,0.329275,0.452494,0.113835,0.080000,0.388893,0.063732,0.698259
2017-01-25,0.186639,0.038570,0.027411,0.172628,0.019189,0.415196,0.461917,0.111305,0.080000,0.433628,0.056470,0.800000
2017-01-26,0.189442,0.038051,0.027411,0.170593,0.019402,0.412261,0.467460,0.109866,0.080000,0.429438,0.057083,0.796973
2017-01-27,0.189382,0.038062,0.027411,0.152111,0.021614,0.332032,0.467341,0.109896,0.080000,0.390440,0.063452,0.701965
2017-01-30,0.188041,0.038309,0.027411,0.150665,0.021813,0.326490,0.464693,0.110579,0.080000,0.387315,0.064021,0.694485
2017-02-01,0.183205,0.039230,0.027411,0.143552,0.022851,0.300425,0.455072,0.113132,0.080000,0.371793,0.066998,0.657625
2017-02-02,0.184672,0.038945,0.027411,0.147236,0.022299,0.313689,0.458003,0.112343,0.080000,0.379865,0.065418,0.676732
2017-02-03,0.192432,0.037517,0.027411,0.151014,0.021764,0.327819,0.473331,0.108380,0.080000,0.388070,0.063883,0.696290
2017-02-06,0.189450,0.038050,0.027411,0.140302,0.023363,0.289115,0.467476,0.109861,0.080000,0.364614,0.068465,0.640749
2017-02-07,0.185088,0.038865,0.027411,0.130608,0.025057,0.257304,0.458832,0.112121,0.080000,0.342878,0.073304,0.590331
2017-02-08,0.182249,0.039418,0.027411,0.110934,0.029498,0.199990,0.453157,0.113654,0.080000,0.297248,0.085909,0.487980
